PID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,ProviderPracticeAddress1,ProviderPracticeAddress2,ProviderPracticeCity,ProviderPracticeStateCode,ProviderPracticeZipCode,County,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1632,0,0,0,0,0,0,0,2,2,3,4,7,TREVISO TRANSITIONAL CARE,1154 E HAWKINS PKWY,,LONGVIEW,TX,75605,,75605.0,32.58258,-94.72065,Longview,TX,Texas,True,,30011.0,135.7,48183.0,Gregg,"{'48183':85.3,'48203':14.44,'48459':0.26}",Gregg|Harrison|Upshur,48183|48203|48459,False,False,America/Chicago
1633,1,0,1,0,1,0,2,1,1,0,1,0,Trinity Care Center,1000 E MAIN ST,,ROUND ROCK,TX,78664,Williamson,78664.0,30.50477,-97.64581,Round Rock,TX,Texas,True,,62183.0,1232.9,48491.0,Williamson,"{'48453':11.5,'48491':88.5}",Williamson|Travis,48491|48453,False,False,America/Chicago
1635,1,3,3,5,2,3,3,2,1,2,1,2,"Trinity Nursing And Rehabilitation Of Burleson, Lp",600 MAPLE AVE,,BURLESON,TX,76028,Johnson,76028.0,32.52605,-97.30317,Burleson,TX,Texas,True,,69413.0,299.1,48251.0,Johnson,"{'48251':70.93,'48439':29.07}",Johnson|Tarrant,48251|48439,False,False,America/Chicago
1636,1,1,1,1,1,1,1,1,1,2,2,2,"Trinity Nursing and Rehabilitation of Comfort, LP",615 FALTIN RD,,COMFORT,TX,78013,Kendall,78013.0,29.97059,-98.90519,Comfort,TX,Texas,True,,6143.0,9.9,48259.0,Kendall,"{'48259':72.48,'48265':27.52}",Kendall|Kerr,48259|48265,False,False,America/Chicago
1637,2,3,0,1,0,2,0,1,0,1,1,1,"Trinity Nursing and Rehabilitation of Diboll, LP",900 S TEMPLE DR,,DIBOLL,TX,75941,Angelina,75941.0,31.17991,-94.76368,Diboll,TX,Texas,True,,8826.0,41.4,48005.0,Angelina,{'48005':100},Angelina,48005,False,False,America/Chicago
1638,2,3,2,2,3,2,3,1,4,4,2,1,Trinity Nursing and Rehabilitation of Granbury,600 REUNION CT,,GRANBURY,TX,76048,Hood,76048.0,32.42318,-97.80877,Granbury,TX,Texas,True,,24118.0,78.2,48221.0,Hood,"{'48221':99.7,'48425':0.3}",Hood|Somervell,48221|48425,False,False,America/Chicago
1639,1,2,1,1,0,0,0,0,0,1,2,2,Trinity Of Italy Nursing And Rehabilitation,220 DAVENPORT,,ITALY,TX,76651,Ellis,76651.0,32.1807,-96.86697,Italy,TX,Texas,True,,3221.0,12.3,48139.0,Ellis,{'48139':100},Ellis,48139,False,False,America/Chicago
1640,4,1,0,4,3,5,4,2,1,3,0,1,"Trinity of Winnsboro, LLC",502 E COKE RD,,WINNSBORO,TX,75494,Wood,75494.0,32.90938,-95.26235,Winnsboro,TX,Texas,True,,9489.0,18.5,48223.0,Hopkins,"{'48159':15.15,'48223':8.47,'48459':1.1,'48499':75.27}",Hopkins|Wood|Franklin|Upshur,48223|48499|48159|48459,False,False,America/Chicago
1641,2,3,3,3,1,1,5,7,3,1,1,1,TRINITY REHABILITATION and HEALTHCARE CENTER,314 E CAROLINE ST,,TRINITY,TX,75862,,75862.0,30.959840000000003,-95.32384,Trinity,TX,Texas,True,,10044.0,15.8,48455.0,Trinity,"{'48455':95.92,'48471':4.08}",Trinity|Walker,48455|48471,False,False,America/Chicago
1642,0,2,1,2,1,4,5,1,2,0,0,0,Trinity Terrace Retirement Community,1600 TEXAS ST,,FORT WORTH,TX,76102,Tarrant,76102.0,32.75923,-97.32978,Fort Worth,TX,Texas,True,,9417.0,725.8,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1645,0,0,0,0,0,0,0,0,0,0,0,2,Trisun Care Center Northeast El Paso,11169 SEAN HAGGERTY DR,,EL PASO,TX,79934,El Paso,79934.0,31.9519,-106.43401,El Paso,TX,Texas,True,,26289.0,125.0,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1649,3,6,6,2,9,2,2,6,3,1,1,1,Trucare Living Centers,2265 S SYCAMORE ST,,PALESTINE,TX,75801,Anderson,75801.0,31.73458,-95.53316,Palestine,TX,Texas,True,,16346.0,30.2,48001.0,Anderson,{'48001':100},Anderson,48001,False,False,America/Chicago
1650,1,0,1,4,6,6,0,1,1,2,1,3,Trucare Living Centers Columbus,1511 MONTEZUMA ST,,COLUMBUS,TX,78934,Colorado,78934.0,29.69375,-96.56013,Columbus,TX,Texas,True,,6394.0,13.5,48089.0,Colorado,{'48089':100},Colorado,48089,False,False,America/Chicago
1651,0,1,3,1,1,1,0,0,1,0,1,4,Trucare Living Centers Selma,16550 RETAMA PKWY,,SELMA,TX,78154,,78154.0,29.54622,-98.26628,Schertz,TX,Texas,True,,40085.0,356.4,48187.0,Guadalupe,"{'48029':18.74,'48091':0.37,'48187':80.89}",Guadalupe|Bexar|Comal,48187|48029|48091,False,False,America/Chicago
1653,0,0,0,0,1,0,0,2,0,0,0,1,Tulia Health and Rehabilitation Center,714 S AUSTIN AVE,,TULIA,TX,79088,Swisher,79088.0,34.57853,-101.69538,Tulia,TX,Texas,True,,5642.0,4.0,48437.0,Swisher,"{'48045':0.61,'48069':0.3,'48437':99.09}",Swisher|Briscoe|Castro,48437|48045|48069,False,False,America/Chicago
1654,3,3,5,8,6,3,3,3,6,5,7,4,Tuscany Village Skilled Nursing And Rehabilitation,2750 MILLER RANCH RD,,PEARLAND,TX,77584,Brazoria,77584.0,29.546,-95.35082,Pearland,TX,Texas,True,,87986.0,844.7,48039.0,Brazoria,"{'48039':98.97,'48157':1.03}",Brazoria|Fort Bend,48039|48157,False,False,America/Chicago
1656,2,7,6,4,4,5,0,3,4,0,0,2,Twilight Nursing And Rehabilitation Center,3001 W 4TH AVE,,CORSICANA,TX,75110,Navarro,75110.0,32.086929999999995,-96.52879,Corsicana,TX,Texas,True,,29213.0,72.4,48349.0,Navarro,{'48349':100},Navarro,48349,False,False,America/Chicago
1658,2,5,2,3,2,4,5,5,2,3,6,4,Twin Lakes Rehabilitation and Care Center,451 S EL CAMINO XING,,SAN AUGUSTINE,TX,75972,San Augustine,75972.0,31.49499,-94.12708,San Augustine,TX,Texas,True,,5997.0,7.1,48405.0,San Augustine,"{'48403':4.03,'48405':95.12,'48419':0.85}",San Augustine|Sabine|Shelby,48405|48403|48419,False,False,America/Chicago
1659,1,3,0,0,0,0,1,1,1,1,0,1,Twin Oaks Health and Rehabilitation,1123 N BOLTON ST,,JACKSONVILLE,TX,75766,Cherokee,75766.0,31.9462,-95.25704,Jacksonville,TX,Texas,True,,27008.0,33.4,48073.0,Cherokee,{'48073':100},Cherokee,48073,False,False,America/Chicago
1661,2,5,6,3,3,4,4,2,2,3,3,0,Twin Pines North Nursing And Rehabilitation Center,1301 MALLETTE DR,,VICTORIA,TX,77904,Victoria,77904.0,28.92333,-97.01817,Victoria,TX,Texas,True,,28135.0,80.0,48469.0,Victoria,{'48469':100},Victoria,48469,False,False,America/Chicago
1662,4,9,6,2,0,2,1,1,5,4,3,6,Twin Pines Nursing and Rehabilitation Center,3301 E MOCKINGBIRD LN,,VICTORIA,TX,77904,Victoria,77904.0,28.92333,-97.01817,Victoria,TX,Texas,True,,28135.0,80.0,48469.0,Victoria,{'48469':100},Victoria,48469,False,False,America/Chicago
1663,0,2,3,1,0,0,2,2,2,1,0,0,University Park Nursing and Rehabilitation,4511 CORONADO AVE,,WICHITA FALLS,TX,76310,Wichita,76310.0,33.7986,-98.51092,Wichita Falls,TX,Texas,True,,18362.0,38.7,48485.0,Wichita,"{'48009':8.55,'48077':5.89,'48485':85.56}",Wichita|Archer|Clay,48485|48009|48077,False,False,America/Chicago
1664,13,12,17,21,15,13,5,9,6,4,5,8,University Place Retirement Community and Nursing Center,7480 BEECHNUT ST,,HOUSTON,TX,77074,Harris,77074.0,29.68802,-95.51627,Houston,TX,Texas,True,,41386.0,2643.5,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1668,1,1,1,0,1,1,2,1,0,0,0,0,Ut Health Pittsburg,2701 US HIGHWAY 271 N,,PITTSBURG,TX,75686,Camp,75686.0,32.96953,-94.95017,Pittsburg,TX,Texas,True,,13132.0,21.6,48063.0,Camp,"{'48063':86.6,'48343':0.51,'48449':6.78,'48459':6.11}",Camp|Titus|Upshur|Morris,48063|48449|48459|48343,False,False,America/Chicago
1669,0,1,1,0,0,0,1,0,0,0,0,0,Ut Health Quitman,117 N WINNSBORO ST,,QUITMAN,TX,75783,Wood,75783.0,32.82157,-95.42366,Quitman,TX,Texas,True,,7917.0,22.9,48499.0,Wood,{'48499':100},Wood,48499,False,False,America/Chicago
1670,2,1,2,2,2,2,2,4,3,3,3,4,Uvalde Healthcare and Rehabilitation Center,535 N PARK ST,,UVALDE,TX,78801,Uvalde,78801.0,29.35664,-99.87147,Uvalde,TX,Texas,True,,22647.0,10.3,48463.0,Uvalde,{'48463':100},Uvalde,48463,False,False,America/Chicago
1671,1,0,0,1,2,1,1,0,0,0,0,1,Uvalde Memorial Hospital,1025 GARNER FIELD RD,,UVALDE,TX,78801,Uvalde,78801.0,29.35664,-99.87147,Uvalde,TX,Texas,True,,22647.0,10.3,48463.0,Uvalde,{'48463':100},Uvalde,48463,False,False,America/Chicago
1673,2,2,3,0,2,2,4,2,1,2,4,0,Val Verde Nursing and Rehabilitation Center,100 HERRMANN DR,,DEL RIO,TX,78840,Val Verde,78840.0,29.74211,-100.88273,Del Rio,TX,Texas,True,,48143.0,19.5,48465.0,Val Verde,{'48465':100},Val Verde,48465,False,False,America/Chicago
1677,1,5,1,1,2,2,1,1,1,2,1,3,Valley Grande Manor,1212 S BRIDGE AVE,,WESLACO,TX,78596,Hidalgo,78596.0,26.15805,-97.98925,Weslaco,TX,Texas,True,,65885.0,415.3,48215.0,Hidalgo,{'48215':100},Hidalgo,48215,False,False,America/Chicago
1680,2,0,1,0,0,0,0,1,1,0,0,0,Van Health Care Center,169 S OAK ST,,VAN,TX,75790,Van Zandt,75790.0,32.532270000000004,-95.64262,Van,TX,Texas,True,,4154.0,44.2,48467.0,Van Zandt,"{'48423':1.76,'48467':98.24}",Van Zandt|Smith,48467|48423,False,False,America/Chicago
1682,8,7,8,8,12,13,7,9,9,4,5,6,Veranda Rehabilitation and Healthcare,4301 S EXPRESSWAY 83,,HARLINGEN,TX,78550,Cameron,78550.0,26.25668,-97.66671,Harlingen,TX,Texas,True,,52216.0,214.7,48061.0,Cameron,{'48061':100},Cameron,48061,False,False,America/Chicago
1683,1,1,2,3,1,2,2,3,1,0,0,0,Vernon Care Center,4401 COLLEGE DR,,VERNON,TX,76384,Wilbarger,76384.0,34.16774,-99.32555,Vernon,TX,Texas,True,,12289.0,10.5,48487.0,Wilbarger,"{'48155':0.15,'48487':99.85}",Wilbarger|Foard,48487|48155,False,False,America/Chicago
1684,10,10,10,15,16,16,13,11,6,7,7,8,VIBRALIFE OF EL PASO,3421 JOE BATTLE BLVD,,EL PASO,TX,79936,,79936.0,31.77618,-106.29785,El Paso,TX,Texas,True,,112355.0,1610.6,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1685,2,2,1,2,3,2,0,1,2,2,1,0,"Vibralife Of Katy, Llc",1222 PARK WEST GREEN DR,,KATY,TX,77493,Harris,77493.0,29.85208,-95.83094,Katy,TX,Texas,True,,32257.0,154.6,48201.0,Harris,"{'48157':0.73,'48201':89.18,'48473':10.08}",Harris|Waller|Fort Bend,48201|48473|48157,False,False,America/Chicago
1686,4,4,7,8,10,6,8,4,5,5,3,4,Victoria Gardens of Allen,310 S JUPITER RD,,ALLEN,TX,75002,Collin,75002.0,33.089659999999995,-96.60751,Allen,TX,Texas,True,,70597.0,655.6,48085.0,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
1687,0,0,0,0,0,0,1,4,4,4,2,3,Victoria Gardens of Frisco,10700 ROLATER RD,,FRISCO,TX,75035,Collin,75035.0,33.15534,-96.7727,Frisco,TX,Texas,True,,69802.0,777.5,48085.0,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
1689,0,2,5,1,3,2,0,1,0,2,3,2,Vidor Health and Rehabilitation Center,470 MOORE DR,,VIDOR,TX,77662,Orange,77662.0,30.17843,-94.01841,Vidor,TX,Texas,True,,26077.0,75.0,48361.0,Orange,"{'48241':2.29,'48361':97.71}",Orange|Jasper,48361|48241,False,False,America/Chicago
1690,0,2,1,0,4,4,0,0,0,1,1,0,Villa Haven Health and Rehabilitation Center,300 S JACKSON ST,,BRECKENRIDGE,TX,76424,Stephens,76424.0,32.80509,-98.89861,Breckenridge,TX,Texas,True,,8811.0,6.7,48429.0,Stephens,"{'48429':99.86,'48503':0.14}",Stephens|Young,48429|48503,False,False,America/Chicago
1691,14,10,13,12,7,9,14,7,11,16,10,11,Villa Toscana at Cypress Woods,15015 CYPRESS WOOD MEDICAL DR,,HOUSTON,TX,77014,Harris,77014.0,29.9805,-95.46358,Houston,TX,Texas,True,,36455.0,1549.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1692,0,0,0,0,1,0,0,0,0,0,0,0,Village Creek Nursing Center,3825 VILLAGE CREEK RD,,FORT WORTH,TX,76119,Tarrant,76119.0,32.69064,-97.26215,Fort Worth,TX,Texas,True,,50213.0,1017.5,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1693,2,2,2,2,0,3,1,3,0,2,1,0,Village Creek Rehabilitation and Nursing Center,705 N MAIN ST,,LUMBERTON,TX,77657,Hardin,77657.0,30.2256,-94.19614,Lumberton,TX,Texas,True,,21612.0,120.5,48199.0,Hardin,{'48199':100},Hardin,48199,False,False,America/Chicago
1694,1,3,3,2,7,11,8,7,10,6,5,5,Village Healthcare and Rehabilitation,615 N WARE RD,,MCALLEN,TX,78501,Hidalgo,78501.0,26.21583,-98.23917,Mcallen,TX,Texas,True,,63554.0,1541.1,48215.0,Hidalgo,{'48215':100},Hidalgo,48215,False,False,America/Chicago
1696,29,24,21,27,21,30,20,33,16,13,8,12,Villages of Lake Highlands,8615 LULLWATER DR,,DALLAS,TX,75238,Dallas,75238.0,32.87853,-96.70782,Dallas,TX,Texas,True,,33220.0,1789.6,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1697,11,5,9,6,9,14,12,14,4,4,2,2,Villages On Macarthur,3443 N MACARTHUR BLVD,,IRVING,TX,75062,Dallas,75062.0,32.846990000000005,-96.95696,Irving,TX,Texas,True,,48629.0,1565.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1698,1,0,0,2,1,1,2,0,0,1,1,1,Vista Del Mar Health and Rehabilitation,1314 3RD ST,,CORPUS CHRISTI,TX,78404,Nueces,78404.0,27.76805,-97.39899,Corpus Christi,TX,Texas,True,,18376.0,2142.0,48355.0,Nueces,{'48355':100},Nueces,48355,False,False,America/Chicago
1699,4,5,9,4,4,2,4,3,6,4,3,4,Vista Hills Health Care Center,1599 LOMALAND DR,,EL PASO,TX,79935,El Paso,79935.0,31.76791,-106.33018,El Paso,TX,Texas,True,,17434.0,1987.1,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1700,0,1,1,0,0,0,0,1,1,0,0,0,Vista Living Of Vernon,4301 HOSPITAL DR,,VERNON,TX,76384,Wilbarger,76384.0,34.16774,-99.32555,Vernon,TX,Texas,True,,12289.0,10.5,48487.0,Wilbarger,"{'48155':0.15,'48487':99.85}",Wilbarger|Foard,48487|48155,False,False,America/Chicago
1701,2,3,2,4,3,5,4,2,2,4,3,1,Vista Nursing And Rehabilitation Center,4300 VISTA RD,,PASADENA,TX,77504,Harris,77504.0,29.64802,-95.18998,Pasadena,TX,Texas,True,,23875.0,1712.9,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1702,4,8,3,6,3,2,4,5,6,6,5,6,Vista Ridge Nursing and Rehabilitation Center,700 E VISTA RIDGE MALL DR,,LEWISVILLE,TX,75067,Denton,75067.0,33.01371,-97.00024,Lewisville,TX,Texas,True,,67487.0,1771.3,48121.0,Denton,"{'48113':1.38,'48121':98.62}",Denton|Dallas,48121|48113,False,False,America/Chicago
1705,15,11,13,14,14,21,10,22,20,24,23,28,Vosswood Nursing Center,815 S VOSS RD,,HOUSTON,TX,77057,Harris,77057.0,29.74546,-95.48868,Houston,TX,Texas,True,,41503.0,3559.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1707,20,10,15,15,18,11,15,14,11,6,6,6,Walnut Place,5515 GLEN LAKES DR,,DALLAS,TX,75231,Dallas,75231.0,32.87767,-96.74979,Dallas,TX,Texas,True,,41072.0,2537.8,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1708,1,0,2,4,2,1,0,0,3,2,0,2,Ward Memorial Hospital,406 S GARY AVE,,MONAHANS,TX,79756,Ward,79756.0,31.545790000000004,-102.85809,Monahans,TX,Texas,True,,9678.0,20.2,48475.0,Ward,"{'48103':0.08,'48475':99.92,'48495':0}",Ward|Crane|Winkler,48475|48103|48495,False,False,America/Chicago
1713,0,0,0,0,0,0,0,1,0,0,0,0,Warm Springs Rehabilitation Hospital Of San Antonio,5101 MEDICAL DR,,SAN ANTONIO,TX,78229,Bexar,78229.0,29.50555,-98.5722,San Antonio,TX,Texas,True,,31771.0,1939.4,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1718,3,4,2,5,4,5,9,6,4,5,6,6,Weatherford Healthcare Center,521 W 7TH ST,,WEATHERFORD,TX,76086,Parker,76086.0,32.75481,-97.78995,Weatherford,TX,Texas,True,,23383.0,530.5,48367.0,Parker,{'48367':100},Parker,48367,False,False,America/Chicago
1720,0,0,0,0,0,1,0,0,0,0,0,1,Wedgewood Nursing Home,6621 DAN DANCIGER RD,,FORT WORTH,TX,76133,Tarrant,76133.0,32.653929999999995,-97.37723,Fort Worth,TX,Texas,True,,51369.0,2022.8,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1721,0,0,0,0,0,0,0,1,0,0,0,0,"Wellington Care Center, Inc",1506 CHILDRESS ST,,WELLINGTON,TX,79095,Collingsworth,79095.0,34.896159999999995,-100.2061,Wellington,TX,Texas,True,,2692.0,2.8,48087.0,Collingsworth,{'48087':100},Collingsworth,48087,False,False,America/Chicago
1722,0,0,0,0,0,0,0,0,1,0,0,0,Wellington Oaks Nursing and Rehabilitation,701 SAINT LOUIS AVE,,FORT WORTH,TX,76104,Tarrant,76104.0,32.7287,-97.31777,Fort Worth,TX,Texas,True,,18327.0,1149.3,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1723,2,2,2,0,3,2,5,1,1,3,0,4,Wellington Rehabilitation and Healthcare,1802 S 31ST ST,,TEMPLE,TX,76504,Bell,76504.0,31.138070000000006,-97.37258,Temple,TX,Texas,True,,23666.0,346.5,48027.0,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
1724,1,0,1,0,1,0,1,0,2,0,1,0,Wells Ltc Nursing And Rehabilitation,46 MAY ST,,WELLS,TX,75976,Cherokee,75976.0,31.52059,-94.92748,Wells,TX,Texas,True,,680.0,14.1,48073.0,Cherokee,{'48073':100},Cherokee,48073,False,False,America/Chicago
1725,2,4,2,3,4,2,4,5,3,5,3,5,Weslaco Nursing and Rehabilitation Center,422 E 18TH ST,,WESLACO,TX,78596,Hidalgo,78596.0,26.15805,-97.98925,Weslaco,TX,Texas,True,,65885.0,415.3,48215.0,Hidalgo,{'48215':100},Hidalgo,48215,False,False,America/Chicago
1726,0,0,1,0,0,0,0,1,0,1,0,0,Wesley Court Senior Living,2617 ANTILLEY RD,,ABILENE,TX,79606,Taylor,79606.0,32.36095,-99.82696,Abilene,TX,Texas,True,,25290.0,141.4,48441.0,Taylor,{'48441':100},Taylor,48441,False,False,America/Chicago
1727,3,3,2,2,4,1,1,1,1,1,2,1,Wesley Woods Health and Rehabilitation,1700 WOODGATE DR,,WACO,TX,76712,McLennan,76712.0,31.52401,-97.25565,Woodway,TX,Texas,True,,25503.0,180.3,48309.0,McLennan,{'48309':100},McLennan,48309,False,False,America/Chicago
1729,4,7,9,11,10,10,5,9,10,5,7,8,West Houston Rehabilitation and Healthcare Center,13428 BISSONNET ST,,HOUSTON,TX,77083,Harris,77083.0,29.69326,-95.6489,Houston,TX,Texas,True,,79996.0,2650.5,48201.0,Harris,"{'48157':44,'48201':56}",Harris|Fort Bend,48201|48157,False,False,America/Chicago
1730,1,2,2,1,4,3,2,3,3,4,3,1,West Janisch Health Care Center,617 JANISCH RD,,HOUSTON,TX,77018,Harris,77018.0,29.82693,-95.4259,Houston,TX,Texas,True,,28235.0,1490.8,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1731,7,4,2,3,2,3,3,1,6,4,5,5,West Oaks Nursing and Rehab Center,3625 GREEN CREST DR,,HOUSTON,TX,77082,Harris,77082.0,29.72359,-95.64179,Houston,TX,Texas,True,,55527.0,1540.5,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1732,2,0,0,0,0,0,0,0,0,0,3,2,West Oaks Nursing And Rehabilitation Center,3200 W SLAUGHTER LN,,AUSTIN,TX,78748,Travis,78748.0,30.16538,-97.82343,Austin,TX,Texas,True,,50997.0,1238.0,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
1735,1,2,2,0,1,0,0,1,1,0,1,2,"West Rest Haven, Inc",503 MEADOW DR,,WEST,TX,76691,McLennan,76691.0,31.77816,-97.09626,West,TX,Texas,True,,6568.0,25.0,48309.0,McLennan,"{'48217':1.21,'48309':98.79}",McLennan|Hill,48309|48217,False,False,America/Chicago
1736,1,3,3,0,1,4,2,2,3,1,1,0,"West Side Campus of Care, LP",1950 S LAS VEGAS TRL,,FORT WORTH,TX,76108,Tarrant,76108.0,32.77595,-97.52195,Fort Worth,TX,Texas,True,,43178.0,316.1,48439.0,Tarrant,"{'48367':7.44,'48439':92.56}",Tarrant|Parker,48439|48367,False,False,America/Chicago
1737,1,4,4,2,2,4,4,5,6,6,5,3,Westchase Health and Rehabilitation Center,8820 TOWN PARK DR,,HOUSTON,TX,77036,Harris,77036.0,29.70167,-95.53594,Houston,TX,Texas,True,,76831.0,3883.5,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1738,1,0,0,0,0,1,0,0,0,2,1,1,Western Hills Healthcare Residence,400 OLD SIDNEY RD,,COMANCHE,TX,76442,Comanche,76442.0,31.89183,-98.61491,Comanche,TX,Texas,True,,7813.0,6.5,48093.0,Comanche,"{'48093':98.73,'48333':1.27}",Comanche|Mills,48093|48333,False,False,America/Chicago
1740,4,5,5,4,5,6,4,3,4,4,3,3,Westminster Manor Health Care Center,4200 JACKSON AVE,,AUSTIN,TX,78731,Travis,78731.0,30.34736,-97.76847,Austin,TX,Texas,True,,27175.0,1097.0,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
1741,1,0,0,0,0,0,1,1,1,1,1,0,Westover Hills Rehabilitation and Healthcare Center,9922 STATE HIGHWAY 151,,SAN ANTONIO,TX,78251,Bexar,78251.0,29.46217,-98.67597,San Antonio,TX,Texas,True,,60107.0,1258.3,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1743,1,1,0,1,1,1,1,6,1,0,0,0,Westview Manor and Rehabilitation Center,414 JOHNSON DR,,MC GREGOR,TX,76657,McLennan,76657.0,31.4458,-97.39449,Mc Gregor,TX,Texas,True,,9897.0,33.8,48309.0,McLennan,"{'48099':1.64,'48309':98.36}",McLennan|Coryell,48309|48099,False,False,America/Chicago
1744,5,4,3,4,2,2,3,2,3,3,2,1,Westward Trails Rehabilitation and Health Care Center,3001 WESTWARD DR,,NACOGDOCHES,TX,75964,Nacogdoches,75964.0,31.62169,-94.74495,Nacogdoches,TX,Texas,True,,19717.0,33.5,48347.0,Nacogdoches,{'48347':100},Nacogdoches,48347,False,False,America/Chicago
1746,6,5,3,5,3,7,4,6,4,6,3,1,Wharton Nursing and Rehabilitation Center,1220 SUNNY LN,,WHARTON,TX,77488,Wharton,77488.0,29.30682,-96.09125,Wharton,TX,Texas,True,,14533.0,25.2,48481.0,Wharton,{'48481':100},Wharton,48481,False,False,America/Chicago
1747,0,0,0,2,1,1,0,0,0,0,0,0,"Wheeler Nursing and Rehabilitation, LP",1000 S KIOWA ST,,WHEELER,TX,79096,Wheeler,79096.0,35.43810999999999,-100.19616,Wheeler,TX,Texas,True,,2196.0,3.5,48483.0,Wheeler,{'48483':100},Wheeler,48483,False,False,America/Chicago
1748,1,2,4,1,1,0,0,0,0,0,0,3,Whispering Oaks Rehab and Nursing Center,105 HOSPITAL DR,,CUERO,TX,77954,DeWitt,77954.0,29.096740000000004,-97.28269,Cuero,TX,Texas,True,,11939.0,12.0,48123.0,DeWitt,"{'48123':99.86,'48177':0.14}",DeWitt|Gonzales,48123|48177,False,False,America/Chicago
1749,2,6,4,7,3,6,3,5,5,4,1,1,Whispering Pines Lodge,2131 ALPINE RD,,LONGVIEW,TX,75601,Gregg,75601.0,32.50854,-94.72407,Longview,TX,Texas,True,,16144.0,654.6,48183.0,Gregg,"{'48183':89.08,'48203':10.92}",Gregg|Harrison,48183|48203,False,False,America/Chicago
1750,1,1,1,2,2,0,2,0,0,0,0,0,Whispering Pines Nursing And Rehabilitation,910 S BEECH ST,,WINNSBORO,TX,75494,Wood,75494.0,32.90938,-95.26235,Winnsboro,TX,Texas,True,,9489.0,18.5,48223.0,Hopkins,"{'48159':15.15,'48223':8.47,'48459':1.1,'48499':75.27}",Hopkins|Wood|Franklin|Upshur,48223|48499|48159|48459,False,False,America/Chicago
1753,0,0,2,0,1,0,1,0,0,1,2,0,White Settlement Nursing Center,7820 SKYLINE PARK DR,,WHITE SETTLEMENT,TX,76108,Tarrant,76108.0,32.77595,-97.52195,Fort Worth,TX,Texas,True,,43178.0,316.1,48439.0,Tarrant,"{'48367':7.44,'48439':92.56}",Tarrant|Parker,48439|48367,False,False,America/Chicago
1754,1,3,2,1,1,1,1,0,0,0,0,0,Whitehall Nursing Center,1116 E LOOP 304,,CROCKETT,TX,75835,Houston,75835.0,31.2935,-95.49194,Crockett,TX,Texas,True,,11105.0,10.3,48225.0,Houston,{'48225':100},Houston,48225,False,False,America/Chicago
1755,3,1,0,3,5,0,1,2,0,0,1,0,Whitesboro Nursing and Rehabilitation Center,1204 SHERMAN DR,,WHITESBORO,TX,76273,Grayson,76273.0,33.74558,-96.93354,Whitesboro,TX,Texas,True,,9575.0,17.3,48181.0,Grayson,"{'48097':23.21,'48181':76.79}",Grayson|Cooke,48181|48097,False,False,America/Chicago
1757,0,0,0,1,2,0,1,2,2,1,1,1,Will O Bell Nursing Home,412 N DALTON ST,,BARTLETT,TX,76511,Bell,76511.0,30.801640000000006,-97.42497,Bartlett,TX,Texas,True,,2753.0,16.3,48491.0,Williamson,"{'48027':30.03,'48331':4.85,'48491':65.12}",Williamson|Milam|Bell,48491|48331|48027,False,False,America/Chicago
1758,1,0,0,1,1,0,0,0,0,0,0,0,William R Courtney State Veterans Home,1424 MARTIN LUTHER KING JR LN,,TEMPLE,TX,76504,Bell,76504.0,31.138070000000006,-97.37258,Temple,TX,Texas,True,,23666.0,346.5,48027.0,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
1759,5,7,4,6,5,2,4,7,3,1,1,4,Williamsburg Village Healthcare Campus,940 YORK DR,,DESOTO,TX,75115,Dallas,75115.0,32.59884,-96.86375,Desoto,TX,Texas,True,,52833.0,860.5,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
