PID,patient_number_year,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,lat,lng,county_name,num_mins,num_hours,num_weeks,num_CC
1611,104,6,10,12,16,13,14,13,9,11,8,9,8,Timberwood Nursing and Rehabilitation Center,30.7127,-94.82191999999999,Polk,25168.0,419.4666666666666,8.066666666666666,0.20166666666666666
1615,38,5,4,5,3,6,4,4,3,0,1,1,2,TMC Bonham Hospital,33.57268,-96.17766,Fannin,10782.0,179.7,3.4557692307692305,0.08639423076923076
1616,33,5,2,3,3,2,2,4,6,3,2,3,6,"Tomball Nursing Center, Inc",30.09543,-95.58939000000001,Harris,5367.0,89.45,1.7201923076923078,0.043004807692307696
1618,25,1,0,6,2,4,2,2,2,3,0,4,0,Towers Nursing Home,30.01287,-97.17577,Bastrop,6921.0,115.35,2.2182692307692307,0.05545673076923077
1619,17,4,3,4,3,3,2,1,2,1,1,1,3,Town and Country Manor,29.85533,-98.72266,Kendall,5717.0,95.28333333333332,1.8323717948717948,0.045809294871794866
1620,37,3,4,2,3,3,3,3,4,0,4,4,8,Town East Rehabilitation and Healthcare Center,32.81577,-96.63039,Dallas,10749.0,179.15,3.445192307692308,0.08612980769230769
1621,33,1,2,3,0,6,10,8,5,1,4,2,3,Town Hall Estates Health Care Facility Arlington,32.692209999999996,-97.13341,Tarrant,10149.0,169.15,3.252884615384616,0.0813221153846154
1622,46,5,2,6,4,6,8,4,7,7,5,4,4,Town Hall Estates Health Care Facility Keene,32.39253,-97.32686,Johnson,12716.0,211.9333333333333,4.0756410256410245,0.10189102564102563
1623,15,2,1,0,0,4,2,0,3,0,1,1,1,Town Hall Estates Health Care Facility Whitney,31.958059999999996,-97.32888,Hill,4329.0,72.15,1.3875000000000002,0.0346875
1624,22,1,2,1,4,2,3,1,7,2,0,0,3,Town Hall Estates Rehabilitation and Nursing Center,32.02172,-97.1336,Hill,7062.0,117.7,2.2634615384615384,0.056586538461538466
1626,17,1,0,5,2,2,2,4,1,2,0,0,1,Trail Lake Nursing and Rehabilitation,32.61898,-97.39318,Tarrant,4823.0,80.38333333333334,1.5458333333333334,0.03864583333333334
1627,18,1,4,4,3,3,0,1,1,1,0,3,0,Traymore Nursing Center,32.84885,-96.82587,Dallas,5378.0,89.63333333333334,1.7237179487179488,0.04309294871794872
1628,34,1,1,2,7,6,1,3,4,5,5,4,4,Treasure Hills Healthcare and Rehabilitation Center,26.25668,-97.66671,Cameron,7516.0,125.26666666666668,2.408974358974359,0.060224358974358974
1629,41,3,5,3,8,6,5,3,5,2,2,6,1,Treemont Health Care Center,29.73555,-95.52161,Harris,12593.0,209.88333333333333,4.036217948717948,0.10090544871794872
1630,10,0,0,1,1,0,0,1,2,2,2,1,3,Treemont Healthcare and Rehabilitation Center,32.90237,-96.79205,Dallas,2770.0,46.16666666666666,0.8878205128205128,0.022195512820512815
1631,162,14,23,15,15,17,13,19,20,4,15,8,15,Treviso Transitional Care,32.58258,-94.72065,Gregg,44890.0,748.1666666666665,14.387820512820511,0.3596955128205128
1633,8,1,0,1,0,1,0,2,1,1,0,1,0,Trinity Care Center,30.50477,-97.64581,Williamson,1500.0,25.0,0.4807692307692308,0.01201923076923077
1635,26,1,3,3,5,2,3,3,2,1,2,1,2,"Trinity Nursing And Rehabilitation Of Burleson, Lp",32.52605,-97.30317,Johnson,4010.0,66.83333333333333,1.28525641025641,0.03213141025641025
1636,8,1,1,1,1,1,1,1,1,1,2,2,2,"Trinity Nursing and Rehabilitation of Comfort, LP",29.97059,-98.90519,Kendall,1948.0,32.46666666666667,0.6243589743589744,0.01560897435897436
1637,11,2,3,0,1,0,2,0,1,0,1,1,1,"Trinity Nursing and Rehabilitation of Diboll, LP",31.179909999999996,-94.76368000000001,Angelina,2445.0,40.75,0.7836538461538461,0.019591346153846157
1638,24,2,3,2,2,3,2,3,1,4,4,2,1,Trinity Nursing and Rehabilitation of Granbury,32.42318,-97.80877,Hood,6428.0,107.13333333333334,2.0602564102564105,0.05150641025641026
1639,10,1,2,1,1,0,0,0,0,0,1,2,2,Trinity Of Italy Nursing And Rehabilitation,32.1807,-96.86697,Ellis,2886.0,48.1,0.925,0.023125
1640,24,4,1,0,4,3,5,4,2,1,3,0,1,"Trinity of Winnsboro, LLC",32.90938,-95.26235,Hopkins,7098.0,118.3,2.275,0.056875
1641,16,2,3,3,3,1,1,5,7,3,1,1,1,TRINITY REHABILITATION and HEALTHCARE CENTER,30.959840000000003,-95.32384,Trinity,9452.0,157.53333333333333,3.0294871794871794,0.07573717948717948
1642,14,0,2,1,2,1,4,5,1,2,0,0,0,Trinity Terrace Retirement Community,32.75923,-97.32978,Tarrant,4580.0,76.33333333333333,1.4679487179487178,0.036698717948717936
1645,2,0,0,0,0,0,0,0,0,0,0,0,2,Trisun Care Center Northeast El Paso,31.9519,-106.43401000000001,El Paso,564.0,9.4,0.1807692307692308,0.0045192307692307684
1649,38,3,6,6,2,9,2,2,6,3,1,1,1,Trucare Living Centers,31.734579999999998,-95.53316,Anderson,10782.0,179.7,3.4557692307692305,0.08639423076923076
1650,21,1,0,1,4,6,6,0,1,1,2,1,3,Trucare Living Centers Columbus,29.69375,-96.56013,Colorado,6381.0,106.35,2.045192307692308,0.0511298076923077
1651,9,0,1,3,1,1,1,0,0,1,0,1,4,Trucare Living Centers Selma,29.54622,-98.26628000000001,Guadalupe,4025.0,67.08333333333333,1.2900641025641024,0.03225160256410256
1653,4,0,0,0,0,1,0,0,2,0,0,0,1,Tulia Health and Rehabilitation Center,34.57853,-101.69538,Swisher,1128.0,18.8,0.3615384615384615,0.00903846153846154
1654,54,3,3,5,8,6,3,3,3,6,5,7,4,Tuscany Village Skilled Nursing And Rehabilitation,29.546,-95.35082,Brazoria,15252.0,254.2,4.888461538461538,0.12221153846153845
1656,33,2,7,6,4,4,5,0,3,4,0,0,2,Twilight Nursing And Rehabilitation Center,32.086929999999995,-96.52879,Navarro,9575.0,159.58333333333334,3.0689102564102564,0.07672275641025643
1658,33,2,5,2,3,2,4,5,5,2,3,6,4,Twin Lakes Rehabilitation and Care Center,31.49499,-94.12708,San Augustine,9993.0,166.55,3.202884615384616,0.0800721153846154
1659,9,1,3,0,0,0,0,1,1,1,1,0,1,Twin Oaks Health and Rehabilitation,31.9462,-95.25704,Cherokee,2835.0,47.25,0.908653846153846,0.022716346153846156
1661,34,2,5,6,3,3,4,4,2,2,3,3,0,Twin Pines North Nursing And Rehabilitation Center,28.92333,-97.01817,Victoria,9390.0,156.5,3.0096153846153846,0.07524038461538461
1662,38,4,9,6,2,0,2,1,1,5,4,3,6,Twin Pines Nursing and Rehabilitation Center,28.92333,-97.01817,Victoria,12168.0,202.8,3.9,0.0975
1663,13,0,2,3,1,0,0,2,2,2,1,0,0,University Park Nursing and Rehabilitation,33.7986,-98.51092,Wichita,4029.0,67.15,1.2913461538461541,0.03228365384615385
1664,124,13,12,17,21,15,13,5,9,6,4,5,8,University Place Retirement Community and Nursing Center,29.68802,-95.51626999999999,Harris,36090.0,601.5,11.567307692307693,0.2891826923076923
1668,8,1,1,1,0,1,1,2,1,0,0,0,0,Ut Health Pittsburg,32.96953,-94.95017,Camp,1728.0,28.8,0.5538461538461539,0.013846153846153848
1669,3,0,1,1,0,0,0,1,0,0,0,0,0,Ut Health Quitman,32.82157,-95.42366,Wood,813.0,13.55,0.2605769230769231,0.006514423076923077
1670,27,2,1,2,2,2,2,2,4,3,3,3,4,Uvalde Healthcare and Rehabilitation Center,29.356640000000002,-99.87147,Uvalde,7779.0,129.65,2.493269230769231,0.06233173076923078
1671,7,1,0,0,1,2,1,1,0,0,0,0,1,Uvalde Memorial Hospital,29.356640000000002,-99.87147,Uvalde,2205.0,36.75,0.7067307692307693,0.01766826923076923
1673,22,2,2,3,0,2,2,4,2,1,2,4,0,Val Verde Nursing and Rehabilitation Center,29.742109999999997,-100.88273000000001,Val Verde,6294.0,104.9,2.017307692307692,0.0504326923076923
1677,15,1,5,1,1,2,2,1,1,1,2,1,3,Valley Grande Manor,26.15805,-97.98925,Hidalgo,3889.0,64.81666666666666,1.2464743589743592,0.031161858974358976
1680,5,2,0,1,0,0,0,0,1,1,0,0,0,Van Health Care Center,32.532270000000004,-95.64262,Van Zandt,1443.0,24.05,0.4625,0.0115625
1682,74,8,7,8,8,12,13,7,9,9,4,5,6,Veranda Rehabilitation and Healthcare,26.25668,-97.66671,Cameron,16686.0,278.1,5.348076923076923,0.13370192307692308
1683,11,1,1,2,3,1,2,2,3,1,0,0,0,Vernon Care Center,34.16774,-99.32555,Wilbarger,4125.0,68.75,1.3221153846153846,0.033052884615384616
1684,103,10,10,10,15,16,16,13,11,6,7,7,8,VIBRALIFE OF EL PASO,31.77618,-106.29785,El Paso,25181.0,419.6833333333333,8.070833333333333,0.2017708333333333
1685,15,2,2,1,2,3,2,0,1,2,2,1,0,"Vibralife Of Katy, Llc",29.852079999999997,-95.83094,Harris,4725.0,78.75,1.5144230769230769,0.03786057692307692
1686,38,4,4,7,8,10,6,8,4,5,5,3,4,Victoria Gardens of Allen,33.089659999999995,-96.60750999999999,Collin,13774.0,229.56666666666663,4.41474358974359,0.11036858974358972
1687,10,0,0,0,0,0,0,1,4,4,4,2,3,Victoria Gardens of Frisco,33.15534,-96.7727,Collin,4992.0,83.2,1.6,0.04
1689,20,0,2,5,1,3,2,0,1,0,2,3,2,Vidor Health and Rehabilitation Center,30.17843,-94.01841,Orange,6564.0,109.4,2.103846153846154,0.05259615384615385
1690,12,0,2,1,0,4,4,0,0,0,1,1,0,Villa Haven Health and Rehabilitation Center,32.80509,-98.89860999999999,Stephens,3382.0,56.36666666666667,1.0839743589743591,0.02709935897435897
1691,126,14,10,13,12,7,9,14,7,11,16,10,11,Villa Toscana at Cypress Woods,29.9805,-95.46358000000001,Harris,34664.0,577.7333333333332,11.11025641025641,0.27775641025641024
1692,1,0,0,0,0,1,0,0,0,0,0,0,0,Village Creek Nursing Center,32.69064,-97.26215,Tarrant,249.0,4.15,0.07980769230769233,0.0019951923076923076
1693,16,2,2,2,2,0,3,1,3,0,2,1,0,Village Creek Rehabilitation and Nursing Center,30.2256,-94.19614,Hardin,5172.0,86.2,1.6576923076923078,0.041442307692307695
1694,64,1,3,3,2,7,11,8,7,10,6,5,5,Village Healthcare and Rehabilitation,26.21583,-98.23917,Hidalgo,15546.0,259.1,4.982692307692308,0.1245673076923077
1696,220,29,24,21,27,21,30,20,33,16,13,8,12,Villages of Lake Highlands,32.87853,-96.70782,Dallas,59582.0,993.0333333333333,19.096794871794874,0.4774198717948718
1697,86,11,5,9,6,9,14,12,14,4,4,2,2,Villages On Macarthur,32.846990000000005,-96.95696,Dallas,26562.0,442.7,8.513461538461538,0.21283653846153844
1698,9,1,0,0,2,1,1,2,0,0,1,1,1,Vista Del Mar Health and Rehabilitation,27.76805,-97.39899,Nueces,2835.0,47.25,0.908653846153846,0.022716346153846156
1699,47,4,5,9,4,4,2,4,3,6,4,3,4,Vista Hills Health Care Center,31.767909999999997,-106.33018,El Paso,12649.0,210.81666666666663,4.054166666666666,0.10135416666666666
1700,3,0,1,1,0,0,0,0,1,1,0,0,0,Vista Living Of Vernon,34.16774,-99.32555,Wilbarger,1011.0,16.85,0.32403846153846155,0.008100961538461541
1701,17,2,3,2,4,3,5,4,2,2,4,3,1,Vista Nursing And Rehabilitation Center,29.648020000000002,-95.18998,Harris,5765.0,96.08333333333331,1.84775641025641,0.04619391025641025
1702,45,4,8,3,6,3,2,4,5,6,6,5,6,Vista Ridge Nursing and Rehabilitation Center,33.013709999999996,-97.00024,Denton,12839.0,213.9833333333333,4.1150641025641015,0.10287660256410257
1705,196,15,11,13,14,14,21,10,22,20,24,23,28,Vosswood Nursing Center,29.745459999999998,-95.48868,Harris,59408.0,990.1333333333333,19.04102564102564,0.476025641025641
1707,124,20,10,15,15,18,11,15,14,11,6,6,6,Walnut Place,32.87767,-96.74979,Dallas,32556.0,542.6,10.434615384615388,0.2608653846153847
1708,16,1,0,2,4,2,1,0,0,3,2,0,2,Ward Memorial Hospital,31.545790000000004,-102.85809,Ward,4050.0,67.5,1.2980769230769231,0.03245192307692308
1713,1,0,0,0,0,0,0,0,1,0,0,0,0,Warm Springs Rehabilitation Hospital Of San Antonio,29.50555,-98.5722,Bexar,145.0,2.4166666666666665,0.04647435897435897,0.001161858974358974
1718,38,3,4,2,5,4,5,9,6,4,5,6,6,Weatherford Healthcare Center,32.75481,-97.78995,Parker,11242.0,187.36666666666667,3.603205128205128,0.0900801282051282
1720,2,0,0,0,0,0,1,0,0,0,0,0,1,Wedgewood Nursing Home,32.653929999999995,-97.37723000000001,Tarrant,358.0,5.966666666666668,0.11474358974358975,0.002868589743589744
1721,1,0,0,0,0,0,0,0,1,0,0,0,0,"Wellington Care Center, Inc",34.896159999999995,-100.2061,Collingsworth,249.0,4.15,0.07980769230769233,0.0019951923076923076
1722,1,0,0,0,0,0,0,0,0,1,0,0,0,Wellington Oaks Nursing and Rehabilitation,32.7287,-97.31777,Tarrant,249.0,4.15,0.07980769230769233,0.0019951923076923076
1723,25,2,2,2,0,3,2,5,1,1,3,0,4,Wellington Rehabilitation and Healthcare,31.13807000000001,-97.37258,Bell,6819.0,113.65,2.185576923076923,0.05463942307692308
1724,7,1,0,1,0,1,0,1,0,2,0,1,0,Wells Ltc Nursing And Rehabilitation,31.520590000000002,-94.92748,Cherokee,981.0,16.35,0.31442307692307697,0.007860576923076925
1725,32,2,4,2,3,4,2,4,5,3,5,3,5,Weslaco Nursing and Rehabilitation Center,26.15805,-97.98925,Hidalgo,8790.0,146.5,2.8173076923076925,0.07043269230769231
1726,3,0,0,1,0,0,0,0,1,0,1,0,0,Wesley Court Senior Living,32.36095,-99.82696,Taylor,677.0,11.283333333333333,0.2169871794871795,0.0054246794871794886
1727,17,3,3,2,2,4,1,1,1,1,1,2,1,Wesley Woods Health and Rehabilitation,31.524009999999997,-97.25565,McLennan,5883.0,98.05,1.8855769230769233,0.04713942307692308
1729,70,4,7,9,11,10,10,5,9,10,5,7,8,West Houston Rehabilitation and Healthcare Center,29.69326,-95.6489,Harris,15074.0,251.2333333333333,4.831410256410257,0.12078525641025642
1730,29,1,2,2,1,4,3,2,3,3,4,3,1,West Janisch Health Care Center,29.826929999999997,-95.4259,Harris,7347.0,122.45,2.3548076923076917,0.0588701923076923
1731,41,7,4,2,3,2,3,3,1,6,4,5,5,West Oaks Nursing and Rehab Center,29.72359,-95.64179,Harris,9535.0,158.91666666666666,3.056089743589744,0.0764022435897436
1732,7,2,0,0,0,0,0,0,0,0,0,3,2,West Oaks Nursing And Rehabilitation Center,30.16538,-97.82343,Travis,2205.0,36.75,0.7067307692307693,0.01766826923076923
1735,9,1,2,2,0,1,0,0,1,1,0,1,2,"West Rest Haven, Inc",31.778159999999996,-97.09626,McLennan,3033.0,50.55,0.9721153846153846,0.02430288461538461
1736,20,1,3,3,0,1,4,2,2,3,1,1,0,"West Side Campus of Care, LP",32.77595,-97.52195,Tarrant,5574.0,92.9,1.7865384615384616,0.04466346153846154
1737,34,1,4,4,2,2,4,4,5,6,6,5,3,Westchase Health and Rehabilitation Center,29.70167,-95.53594,Harris,11612.0,193.53333333333333,3.7217948717948723,0.0930448717948718
1738,4,1,0,0,0,0,1,0,0,0,2,1,1,Western Hills Healthcare Residence,31.89183,-98.61491,Comanche,1656.0,27.6,0.5307692307692308,0.013269230769230771
1740,38,4,5,5,4,5,6,4,3,4,4,3,3,Westminster Manor Health Care Center,30.34736,-97.76847,Travis,8706.0,145.1,2.7903846153846152,0.06975961538461538
1741,6,1,0,0,0,0,0,1,1,1,1,1,0,Westover Hills Rehabilitation and Healthcare Center,29.46217,-98.67596999999999,Bexar,904.0,15.066666666666665,0.2897435897435897,0.0072435897435897435
1743,13,1,1,0,1,1,1,1,6,1,0,0,0,Westview Manor and Rehabilitation Center,31.4458,-97.39449,McLennan,3831.0,63.85,1.2278846153846157,0.03069711538461538
1744,25,5,4,3,4,2,2,3,2,3,3,2,1,Westward Trails Rehabilitation and Health Care Center,31.62169,-94.74495,Nacogdoches,5759.0,95.98333333333332,1.8458333333333332,0.04614583333333334
1746,48,6,5,3,5,3,7,4,6,4,6,3,1,Wharton Nursing and Rehabilitation Center,29.306820000000002,-96.09125,Wharton,14724.0,245.4,4.7192307692307685,0.11798076923076925
1747,3,0,0,0,2,1,1,0,0,0,0,0,0,"Wheeler Nursing and Rehabilitation, LP",35.43810999999999,-100.19615999999999,Wheeler,1011.0,16.85,0.32403846153846155,0.008100961538461541
1748,12,1,2,4,1,1,0,0,0,0,0,0,3,Whispering Oaks Rehab and Nursing Center,29.096740000000004,-97.28269,DeWitt,2988.0,49.8,0.9576923076923076,0.02394230769230769
1749,42,2,6,4,7,3,6,3,5,5,4,1,1,Whispering Pines Lodge,32.50854,-94.72407,Gregg,11842.0,197.36666666666667,3.7955128205128212,0.09488782051282052
1750,9,1,1,1,2,2,0,2,0,0,0,0,0,Whispering Pines Nursing And Rehabilitation,32.90938,-95.26235,Hopkins,2373.0,39.55,0.760576923076923,0.019014423076923075
1753,6,0,0,2,0,1,0,1,0,0,1,2,0,White Settlement Nursing Center,32.77595,-97.52195,Tarrant,1228.0,20.466666666666665,0.3935897435897436,0.009839743589743587
1754,8,1,3,2,1,1,1,1,0,0,0,0,0,Whitehall Nursing Center,31.2935,-95.49194,Houston,2718.0,45.3,0.8711538461538461,0.021778846153846152
1755,16,3,1,0,3,5,0,1,2,0,0,1,0,Whitesboro Nursing and Rehabilitation Center,33.74558,-96.93354000000001,Grayson,4446.0,74.1,1.4249999999999998,0.035625
1757,10,0,0,0,1,2,0,1,2,2,1,1,1,Will O Bell Nursing Home,30.80164000000001,-97.42497,Williamson,2820.0,47.0,0.903846153846154,0.022596153846153846
1758,2,1,0,0,1,1,0,0,0,0,0,0,0,William R Courtney State Veterans Home,31.13807000000001,-97.37258,Bell,828.0,13.8,0.2653846153846154,0.0066346153846153855
1759,44,5,7,4,6,5,2,4,7,3,1,1,4,Williamsburg Village Healthcare Campus,32.59884,-96.86375,Dallas,12710.0,211.83333333333331,4.073717948717949,0.10184294871794873
1760,8,0,1,0,0,0,0,2,3,4,3,2,3,"Willis Nursing And Rehabilitation, Lp",30.4574,-95.36868,Montgomery,2554.0,42.56666666666667,0.8185897435897437,0.02046474358974359
1761,81,4,9,14,12,15,7,13,9,0,3,2,4,Willow Bend Nursing and Rehabilitation Center,32.81577,-96.63039,Dallas,23809.0,396.81666666666666,7.631089743589745,0.1907772435897436
1762,42,1,7,2,3,5,4,2,4,2,7,10,5,WILLOW PARK REHABILITATION AND CARE CENTER,32.67075,-97.78314,Parker,10186.0,169.76666666666668,3.2647435897435897,0.08161858974358975
1763,32,7,2,2,5,4,3,3,3,3,0,2,2,Willow Rehab And Nursing,32.383990000000004,-94.87015,Gregg,9854.0,164.23333333333332,3.158333333333333,0.07895833333333332
1764,14,1,0,1,2,2,2,1,0,0,1,1,3,Willow Springs Health and Rehabilitation Center,32.43398,-99.78205,Taylor,4146.0,69.1,1.3288461538461538,0.033221153846153845
1765,152,15,14,15,25,18,18,16,19,11,15,6,11,Willowbrook Nursing Center,31.72385,-94.62609,Nacogdoches,33250.0,554.1666666666666,10.65705128205128,0.26642628205128205
1766,47,2,1,0,3,4,4,7,6,7,2,4,8,Willowbrook Residence and Rehabilitation Center,29.977759999999996,-95.57315,Harris,14013.0,233.55,4.491346153846154,0.11228365384615384
1767,34,0,1,4,4,3,9,8,5,4,2,5,1,Winchester Lodge Health and Rehabilitation,29.38147,-95.24205,Brazoria,8864.0,147.73333333333332,2.8410256410256407,0.07102564102564103
1768,14,4,0,0,0,1,3,1,0,1,2,0,2,Windcrest Health and Rehabilitation,32.36095,-99.82696,Taylor,3782.0,63.03333333333333,1.212179487179487,0.030304487179487177
1769,68,6,8,5,7,8,8,5,5,6,5,10,6,Windcrest Nursing And Rehabilitation Center,30.281509999999997,-98.87711999999999,Gillespie,12982.0,216.36666666666667,4.160897435897436,0.1040224358974359
1771,76,9,7,15,2,8,2,9,4,10,5,9,6,Windemere at Westover Hills,29.46217,-98.67596999999999,Bexar,13992.0,233.2,4.484615384615385,0.11211538461538463
1772,8,1,1,2,1,2,2,2,1,2,1,2,2,Windmill Nursing And Rehab Center,33.64459,-101.76828,Lubbock,3336.0,55.6,1.0692307692307692,0.02673076923076923
1774,33,4,8,3,6,3,5,4,2,1,3,1,3,Windsong Care Center,29.56048,-95.27752,Brazoria,9771.0,162.85,3.1317307692307685,0.07829326923076922
1775,47,6,2,4,7,2,9,7,9,5,5,3,2,Windsor Arbor View,26.27915,-98.18321,Hidalgo,13021.0,217.01666666666668,4.173397435897436,0.1043349358974359
1776,114,6,9,8,8,10,10,10,11,18,16,16,16,Windsor Atrium,26.25668,-97.66671,Cameron,21298.0,354.96666666666664,6.826282051282051,0.17065705128205128
1777,28,3,0,2,3,3,3,1,3,5,4,3,1,Windsor Calallen,27.83848,-97.59654,Nueces,8226.0,137.1,2.636538461538461,0.06591346153846153
1778,80,6,12,15,15,11,12,12,10,0,2,0,0,Windsor Gardens,32.57462,-96.75069,Dallas,25804.0,430.06666666666666,8.27051282051282,0.20676282051282047
1779,5,0,1,1,2,0,0,0,1,0,0,0,0,"Windsor Healthcare Residence, Ltd",31.50133,-96.51758000000001,Limestone,1509.0,25.15,0.4836538461538461,0.012091346153846152
1780,47,4,4,4,7,6,5,6,5,3,3,3,1,Windsor Houston,29.85378,-95.44065,Harris,13561.0,226.01666666666668,4.346474358974359,0.10866185897435897
1781,2,1,1,2,2,0,0,0,0,0,0,0,0,Windsor Mission Oaks Nursing And Rehabilitation Center,29.326520000000002,-98.46938,Bexar,834.0,13.9,0.2673076923076923,0.006682692307692308
1783,5,1,0,0,0,0,0,0,0,0,2,1,1,Windsor Nursing and Rehabilitation Center of Duval,30.4295,-97.71741,Travis,1641.0,27.35,0.5259615384615385,0.013149038461538462
1784,5,0,0,0,1,0,0,0,1,1,2,1,0,Windsor Nursing And Rehabilitation Center Of Seguin,29.5334,-97.93885999999999,Guadalupe,1471.0,24.516666666666666,0.471474358974359,0.011786858974358973
1785,8,1,1,1,0,0,1,2,2,1,0,1,0,Windsor Place Nursing Center,33.02093,-94.73185,Morris,2390.0,39.833333333333336,0.7660256410256411,0.019150641025641027
1786,30,2,1,1,2,4,6,4,5,1,2,2,3,Windsor Quail Valley Post Acute Healthcare Center,29.52569,-95.53299999999999,Fort Bend,8622.0,143.7,2.7634615384615384,0.06908653846153846
1787,28,3,1,4,1,1,6,5,5,4,0,1,2,Windsor Rehabilitation And Health Care Center,32.76168,-96.30018000000001,Kaufman,8226.0,137.1,2.636538461538461,0.06591346153846153
1788,9,0,3,2,3,2,1,2,2,0,0,0,0,Winfield Healthcare,31.2935,-95.49194,Houston,3431.0,57.18333333333333,1.099679487179487,0.027491987179487174
1789,5,1,0,0,1,0,1,0,1,1,0,0,0,Winkler County Memorial Hospital,31.82641,-103.052,Winkler,1443.0,24.05,0.4625,0.0115625
1790,1,0,0,0,1,0,0,0,0,0,0,0,0,Winnie L Nursing and Rehabilitation,30.876109999999997,-96.90748,Milam,315.0,5.25,0.10096153846153846,0.0025240384615384612
1791,2,0,0,0,0,0,0,0,0,0,1,1,1,Winterhaven Healthcare Residence,29.85378,-95.44065,Harris,734.0,12.233333333333333,0.23525641025641025,0.005881410256410256
1792,1,0,0,0,0,0,0,0,0,0,0,1,0,Winters Healthcare Residence,31.97769000000001,-99.95308,Runnels,315.0,5.25,0.10096153846153846,0.0025240384615384612
1793,12,1,3,4,4,2,0,1,1,2,0,1,0,Winters Park Nursing and Rehabilitation Center,32.927659999999996,-96.62008,Dallas,3948.0,65.8,1.265384615384615,0.03163461538461538
1794,19,1,0,0,2,2,3,3,4,2,1,1,1,Wisteria Place Nursing and Rehabilitation,32.43398,-99.78205,Taylor,5655.0,94.25,1.8125,0.0453125
1795,15,2,2,4,5,5,2,5,2,4,2,4,4,WJ Mangold Memorial Hospital,34.1848,-101.38675,Floyd,6567.0,109.45,2.1048076923076917,0.05262019230769231
1796,6,0,1,0,1,0,1,0,1,0,1,0,1,Wood Memorial Nursing Center,32.67876,-95.4459,Wood,666.0,11.1,0.21346153846153845,0.005336538461538461
1797,30,1,0,0,2,5,4,2,1,3,7,2,5,Woodlake Nursing Home,29.049359999999997,-95.39242,Brazoria,9054.0,150.9,2.9019230769230764,0.07254807692307692
1800,1,0,0,0,0,0,1,0,0,0,0,0,0,"Woodland Manor Nursing and Rehabilitation, LP",30.32957,-95.5141,Montgomery,77.0,1.2833333333333334,0.024679487179487185,0.0006169871794871795
1801,51,6,6,3,7,9,8,6,3,2,10,10,10,Woodland Park Nursing And Rehabilitation,30.49362,-94.99091,San Jacinto,12563.0,209.38333333333333,4.026602564102564,0.10066506410256412
1802,19,1,1,3,2,4,4,0,0,2,0,2,2,Woodland Springs Nursing Center,31.57679000000001,-97.12697,McLennan,5127.0,85.45,1.643269230769231,0.041081730769230766
